sku;name;quantity;price
7893835466751;TENIS BEBECE T1347-632;2;134,03
7893835607239;TENIS BEBECE T2138-264;3;214,55
7893835656848;TENIS BEBECE T2138-266;4;169,81
7893835585254;TENIS BEBECE T2138-271;3;205,6
7891235062245;TENIS BEBECE T2141-870;3;190,82
7891235040915;TENIS BEBECE T2141-873;5;156,09
7893835208573;TENIS BEBECE T2141-874;16;121,37
7909785450532;TENIS DIJEAN 3894;3;128,04
7908718242695;TENIS FEM. B. FREE V2195.430;5;137,93
7908718244156;TENIS FEM. B. FREE V2315;2;122,59
7908848466411;TENIS FEM. B. FREE V2815;12;155,49
11694934;TENIS FEM. B. FREE V4545;9;155,49
12345678;TENIS FEM. REPLAY ARP2760;10;127,88
7909715722043;TENIS FEM. REPLAY ARP2800;16;105,09
7909715728823;TENIS FEM. REPLAY ARP2870;10;131,45
7909715728915;TENIS FEM. REPLAY ARP2880;5;131,45
7909715640941;TENIS FEM. REPLAY RP2050;2;115,58
7892758830908;TENIS FREEWAY LINK01 3722;3;213,42
7892758829278;TENIS FREEWAY LUCA06 4521;6;259,18
7892758791735;TENIS FREEWAY PANTHER1 038;1;246,22
7892758789244;TENIS FREEWAY PANTHERO4 054;1;246,22
7892758830205;TENIS FREEWAY SPARK02 4184;3;228,67
SEM GTIN;TENIS FREEWAY SPOOL 3138;2;224,73
7892758811969;TENIS FREEWAY TRACK04 3722;3;205,87
SEM GTIN;TENIS FS EURO 63-03;8;117,43
SEM GTIN;TENIS FS EURO 87-03;10;111,88
SEM GTIN;TENIS FS EURO 90-03;8;102,85
7909342547828;TENIS FS PENALTY AMERICAS XXI 4400;1;135,11
7909342561008;TENIS FS PENALTY BRAVO XXI 3300;6;112,59
7909342679000;TENIS FS PENALTY BRAVO Y-3.0;2;126,4
7909342767950;TENIS FS PENALTY CLASSIC Y-1 124312;12;139,08
7909342358530;TENIS FS PENALTY DINAMO VIII 6989;1;97,16
7909342765307;TENIS FS PENALTY EVOLUTION CLUB Y-1;7;293,64
7909342694553;TENIS FS PENALTY FURIA Y-3 124283443;5;162,73
7909342675149;TENIS FS PENALTY GARRA Y-2.0;16;139,04
7909342686268;TENIS FS PENALTY MATIS Y-3;21;139,08
7909342688545;TENIS FS PENALTY STORM Y-3 1242812014;4;187,13
7909342706492;TENIS FS PENALTY TORNADO ;8;113,9
7909342706416;TENIS FS PENALTY TORNADO 124286804;7;113,9
7909342706706;TENIS FS PENALTY TORNADO 1242869580;4;113,9
SEM GTIN;TENIS FS REDIKAL PLUMAX 300;2;90,36
7909458553003;TENIS INF. FEM. PIMPOLHO 130030C;4;69,68
7909458553096;TENIS INF. FEM. PIMPOLHO 130033C;3;69,68
7909458544988;TENIS INF. FEM. PIMPOLHO 130096;3;84,98
7909458562685;TENIS INF. FEM. PIMPOLHO 130185C;2;76,48
7909458450821;TENIS INF. FEM. PIMPOLHO 28627C;2;51,84
7909458452801;TENIS INF. FEM. PIMPOLHO 28648C;5;59,25
7909458462503;TENIS INF. FEM. PIMPOLHO 34329C;3;74,06
7909715616472;TENIS INF. FEM. REPLAY RP1965;6;87,58
7909715618407;TENIS INF. FEM. REPLAY RP1985;16;87,58
7909715713539;TENIS INF. FEM. REPLAY RP2565;20;103,39
7909342578273;TENIS INF. FS PENALTY LIDER ;1;136,94
7909342729576;TENIS INF. FS PENALTY MATIS XXI 9776;10;123,64
7909342539977;TENIS INF. FS PENALTY RX LOCKER XXI 3300;1;150,12
SEM GTIN;TENIS INF. FS PETICH 2626I;1;30,75
7909342596758;TENIS INF. FUTSAL PENALTY LOCKER Y-3;2;208,63
7909458545916;TENIS INF. MASC. PIMPOLHO 120029;3;61,18
7909458549853;TENIS INF. MASC. PIMPOLHO 120117;7;76,48
7909458559364;TENIS INF. MASC. PIMPOLHO 120172;3;73,08
7909458560308;TENIS INF. MASC. PIMPOLHO 120180;2;67,98
7909458560421;TENIS INF. MASC. PIMPOLHO 120181;3;67,98
7909458560544;TENIS INF. MASC. PIMPOLHO 120182;3;67,98
7909458553270;TENIS INF. MASC. PIMPOLHO 130026;5;69,68
7909458561855;TENIS INF. MASC. PIMPOLHO 130174;2;79,88
7909458562234;TENIS INF. MASC. PIMPOLHO 130178;3;76,48
7909458450357;TENIS INF. MASC. PIMPOLHO 28623;1;51,84
7909458453297;TENIS INF. MASC. PIMPOLHO 28643C;1;60,2
7909715709587;TENIS INF. MASC. REPLAY ARP2275;11;112,06
7909715710064;TENIS INF. MASC. REPLAY ARP2515;12;94,55
7909882465798;TENIS INF. MOLEKINHA 2118.564;2;67,18
7909882949472;TENIS INF. MOLEKINHA 2131.118;10;90,16
7900123135913;TENIS INF. MOLEKINHA 242325;16;90,91
7900123641407;TENIS INF. MOLEKINHA 24489;5;106,63
7890015220592;TENIS INF. MOLEKINHA 2503.340;3;86,34
7909968493363;TENIS INF. MOLEKINHA 2550.102;1;132,17
7909823858344;TENIS INF. MOLEKINHA 2556.106;1;115,92
7909968478650;TENIS INF. MOLEKINHA 2565.100;7;106,62
7900007519372;TENIS INF. MOLEKINHA 2565.102;5;128,66
7900123135623;TENIS INF. MOLEKINHA 2573.100;8;82,18
7900245740323;TENIS INF. MOLEKINHA 2575;16;97,55
7900245094631;TENIS INF. MOLEKINHA 2580;21;136,4
7900245346099;TENIS INF. MOLEKINHA 2582;13;104,19
7909968454616;TENIS INF. MOLEKINHA 2723.108;11;101,29
7909882046898;TENIS INF. MOLEKINHA 85322;5;81,95
7909800682771;TENIS INF. MOLEKINHO 2503.322;2;91,32
7909914356421;TENIS INF. MOLEKINHO 2620.100;2;114,75
7900190468761;TENIS INF. MOLEKINHO 2634.108;5;82,18
7900245749999;TENIS INF. MOLEKINHO 2634.110;8;85,66
7909968842420;TENIS INF. MOLEKINHO 2728.103;6;93,98
7890015265043;TENIS INF. MOLEKINHO 2832.121;4;100,38
7900190234779;TENIS INF. MOLEKINHO 2838.123;5;106,66
7900123763871;TENIS INF. MOLEKINHO 2852.102;7;109,37
7900245720561;TENIS INF. MOLEKINHO 2852.115;8;100,91
7909968538873;TENIS INF. MOLEKINHO 2856.102;2;108,93
7909968572020;TENIS INF. MOLEKINHO 2856.103;4;108,93
7900190905877;TENIS INF. MOLEKINHO 2866.103;6;150,69
7900245809624;TENIS INF. MOLEKINHO 2866.106;8;148,32
7909920907648;TENIS INF. OLLIE FLIP2;10;118,37
7909920880972;TENIS INF. OLLIE MONSTER3;11;94,69
7909920625627;TENIS INF. OLLIE START2;5;86,81
7909920603175;TENIS INF. OLLIE VEGA ;1;94,69
7909920533571;TENIS INF. OLLIE VIRTUS 402;1;86,79
7894756569477;TENIS INF. OLYMP. FEM. FLUTUA KIDS 115;5;158,22
7894756923361;TENIS INF. OLYMP. MASC. DELTA KIDS 134;2;158,16
7894929684396;TENIS INF. OLYMP. MASC. FLECHA KIDS 862;2;158,6
7909458544704;TENIS INF. PIMPOLHO 130027;1;69,68
7909458529800;TENIS INF. PIMPOLHO 130079C;2;76,48
7909458626684;TENIS INF. PIMPOLHO 140320C;12;126,62
7909458627803;TENIS INF. PIMPOLHO 140325C;16;108,67
7909458551436;TENIS INF. PIMPOLHO 20028C;5;61,18
7909458218520;TENIS INF. PIMPOLHO 27688;1;57,35
7909458392466;TENIS INF. PIMPOLHO 28430C;1;56,33
7909458392725;TENIS INF. PIMPOLHO 28435C;4;62,88
7909458376671;TENIS INF. PIMPOLHO 33858;2;56,15
7909458393951;TENIS INF. PIMPOLHO 34097C;2;62,41
7909458461865;TENIS INF. PIMPOLHO 34304C;2;68,51
7909458436375;TENIS INF. PIMPOLHO 34308C;2;68,51
7909342565426;TENIS INF. SOCIETY PENALTY MATIS XXI;10;123,64
7909361356401;TENIS INF. STAR EMPIRE SSI4456;8;123,16
7909361358603;TENIS INF. STAR SSI4471;1;80,67
7909361548233;TENIS INF. STAR SSI4688;9;106,17
7909823613561;TENIS MODARE 7372.203;5;160,12
7900245851289;TENIS MOLECA 103016;8;145,14
7900190311715;TENIS MOLECA 15745;8;90,91
7909823306456;TENIS MOLECA 16072, 53252;1;103,95
7909882465248;TENIS MOLECA 18017;9;80,41
7900067521483;TENIS MOLECA 5791-100;2;80,41
7900067648234;TENIS MOLECA 5791-103;12;136,17
7900067835832;TENIS MOLECA 5791-104;3;104,36
7900245296448;TENIS MOLECA 5796.106;3;98,95
7900245296486;TENIS MOLECA 5796.204;10;88,47
7900245741535;TENIS MOLECA 5809.109;14;112,95
7900350406480;TENIS MOLECA 5816.108;19;146,78
7909766828664;TENIS MOLECA 76086;1;88,94
7909914973185;TENIS MOLECA LONA SIDER;11;96,81
7900190235424;TENIS MOLEKINHO 2864.102;5;114,7
7909920894559;TENIS OLLIE BLISS-F;7;110,48
7909920568672;TENIS OLLIE BRONCOS;10;110,48
7909920568818;TENIS OLLIE BRONCOS 419, 408;1;102,6
7909920906016;TENIS OLLIE FLIP2;8;126,27
7909920880873;TENIS OLLIE MONSTER3;11;102,6
7909920582104;TENIS OLLIE ROCKY;6;118,37
7909920605629;TENIS OLLIE SPACE2;14;102,6
7909920526221;TENIS OLLIE STAN 600;2;86,79
7909920599041;TENIS OLLIE VEGA;1;102,6
7909920879525;TENIS OLLIE VICK-F;4;110,48
7909920882860;TENIS OLLIE VIRTUS2;11;118,37
7894756335522;TENIS OLYMP. ADRENA;3;250,44
7894929467845;TENIS OLYMP. ALFA 124;1;166,95
7893659943483;TENIS OLYMP. APOLIS;1;158,6
7893659964532;TENIS OLYMP. ATMOS 101;3;158,22
7894756740784;TENIS OLYMP. BLOCO ;2;228,53
7894756158572;TENIS OLYMP. CONEX 352;12;175,8
7894756490085;TENIS OLYMP. COSMO ;16;202,16
7891872173816;TENIS OLYMP. DAY 547;5;191,99
7894929393922;TENIS OLYMP. DAY 902;1;150,26
7894756639446;TENIS OLYMP. EASY 27/02;3;175,8
7894756320528;TENIS OLYMP. ESTILO 2;4;228,45
7894929057145;TENIS OLYMP. FLUTUA 952;1;158,6
7894756321815;TENIS OLYMP. INDEX 2/112;1;158,6
7894756069182;TENIS OLYMP. INDEX 3;1;166,95
7894929102739;TENIS OLYMP. NOVENTA ;1;185,24
308300270525;TENIS OLYMP. ORBITA;2;175,8
7894756426718;TENIS OLYMP. PLATO 4141;10;202,16
7893659844155;TENIS OLYMP. POSEIDON 175;2;143,15
7893659918542;TENIS OLYMP. REVERB 174;1;208,68
7894756314725;TENIS OLYMP. RUA ;2;210,88
7894756970709;TENIS OLYMP. SAGA 876;1;153
7894929678500;TENIS OLYMP. SONORO 799;1;223,86
7891872549512;TENIS OLYMP. STORM 15/07;1;180,94
7893659984035;TENIS OLYMP. SUBVERSE;3;292,16
7894929663490;TENIS OLYMP. SWIFT 544;1;207,03
7891872627128;TENIS OLYMP. SWIFT 639;1;180,95
7894929150730;TENIS OLYMP. SWIFT 968;1;210,88
7894929302290;TENIS OLYMP. TRIUNFO 835;1;160,28
197780072652;TENIS OLYMP. UA CH.CREAT;7;263,7
7894929921934;TENIS OLYMP. URANO 160;1;166,95
7894929363970;TENIS OLYMP. UTRALEVE 947;1;192
7891872705987;TENIS OLYMP. UTRALEVE FEM. 749;2;202,09
7894929276331;TENIS OLYMP. VELOZ 3;1;263,7
7894929822163;TENIS OLYMP. VENUS ;2;167,01
7893835551488;TENIS OXFORD BEBECE T2418-181;5;157,29
7890797728927;TENIS PERLATTO 7312;2;169,82
7890763461681;TENIS PICCADILLY 274087;4;196,98
7909870737111;TENIS PICCADILLY 925004;3;252,7
7900237239514;TENIS PICCADILLY 925006;10;231,3
7900237071091;TENIS PICCADILLY 938001;11;238,7
7909870782951;TENIS PICCADILLY 940001;6;159,66
7909870848329;TENIS PICCADILLY 940004;8;223,88
7890763674906;TENIS PICCADILLY 949015;11;215,57
7909870740227;TENIS PICCADILLY 950038;6;200,83
7900237025636;TENIS PICCADILLY 950048;12;189,3
7890763561909;TENIS PICCADILLY 970088;2;135,99
7900237261874;TENIS PICCADILLY 985025;12;217,29
7900237072739;TENIS PICCADILLY 993005;10;217,29
7899750561359;TENIS R/N MASC. PIMPOLHO 17508, 17502;1;48,07
7909458375384;TENIS R/N MASC. PIMPOLHO 28319;1;40,65
7909458401571;TENIS R/N PIMPOLHO 16584C;4;47,19
7909458429902;TENIS R/N PIMPOLHO 16677C;1;47,19
7909458437518;TENIS R/N PIMPOLHO 16697C;2;56,33
7909458434647;TENIS R/N PIMPOLHO 16745C;3;50,24
7909715708566;TENIS REPLAY AON001;6;122,61
7909715708726;TENIS REPLAY AON002;12;122,61
7909715709204;TENIS REPLAY AON003;8;122,61
7909715712884;TENIS REPLAY ARP2580;12;131,45
7909715719524;TENIS REPLAY ARP2740;11;122,61
7909715728403;TENIS REPLAY ARP2860;13;131,45
7909715546540;TENIS REPLAY RP1520;2;105,38
7909715583477;TENIS REPLAY RP1620;2;127,48
7909715606015;TENIS REPLAY RP1790;2;118,98
7909715632038;TENIS REPLAY RP1920;2;115,58
7909715633622;TENIS REPLAY RP1945;3;93,48
7909715637538;TENIS REPLAY RP1985;4;84,98
7909715647247;TENIS REPLAY RP2180;2;98,58
7909715666699;TENIS REPLAY RP2460;3;96,43
7909715712136;TENIS REPLAY RP2570;7;128,06
7909361360699;TENIS STAR HIGH LINE SST3455;7;135,92
7909361293133;TENIS STAR NEW YORK SST3347;18;127,41
7909361360378;TENIS STAR SST3454;3;122,64
7909361360781;TENIS STAR SST3456;25;135,91
7909361497135;TENIS STAR WONDER SST4648;11;114,67
197780619611;TENIS UNDER ARMOUR CHARGED UA CH.SLIGHT3;4;316,44
7890560428627;TENIS WEST COAST 203403;1;132,68
7890560432952;TENIS WEST COAST 207105;1;132,68
7891361944415;TIGELA 16CM 48311;6;19,33
7891361595044;TIGELA CEREAL 18268;1;29,94
7908486114019;TIGELA EM CASA TEM INOX 21CM 11747;2;12,18
7908486114002;TIGELA EM CASA TEM INOX 25CM 11747;2;17,46
7898964200054;TIGELA VITAZZA 2210;3;24,06
7891153020310;TINTA GUACHE AGRILEX ABELHINHA  C/6 ;18;9,31
7892949958367;TOALHA BANHO ARTEX TOTAL MIX 6526, 9143;1;38,2
7892023320042;TOALHA BANHO ATLANTICA 00370;23;44,2
7892023343768;TOALHA BANHO ATLANTICA 00394, 00395;11;59,33
7892023343805;TOALHA BANHO ATLANTICA 00396, 00397;6;59,33
7892023318766;TOALHA BANHO ATLANTICA AURA 382;4;56,95
7892023335558;TOALHA BANHO ATLANTICA IMPERIAL 3152;23;49,22
7892023337477;TOALHA BANHO ATLANTICA SIENA 681;29;33,97
7892023091706;TOALHA BANHO ATLANTICA SKY 00361;97;23,65
7892023335954;TOALHA BANHO ATLANTICA VALENCIA 03153;86;25,48
7891497638516;TOALHA BANHO DOHLER BELLA 14656;3;44,31
7900033025472;TOALHA BANHO DOHLER PRIORI 1657;10;30,38
7900033015428;TOALHA BANHO DOHLER PRISMA 14236;18;43,62
7900033048983;TOALHA BANHO DOHLER PROVENCIA ;10;101,56
7891354201792;TOALHA BANHO LEPPER  ALOHA FRESH CORAL;10;28,55
7891354366187;TOALHA BANHO LEPPER  FLAMNEGO/PALMEIRAS;4;62,1
7891354203666;TOALHA BANHO LEPPER 61410 61412 61353;4;19,56
7891354219070;TOALHA BANHO LEPPER 61534 61526 61528;2;24,77
7891354360475;TOALHA BANHO LEPPER ARABESCO 61904;10;29,43
7891354361007;TOALHA BANHO LEPPER ATALAIA 6189288;2;44,59
7891354340545;TOALHA BANHO LEPPER AVENGES 61808;4;42,91
7891354361250;TOALHA BANHO LEPPER AVENGES 61896;5;31,81
7891354349395;TOALHA BANHO LEPPER BUZIOS 6176988;1;44,59
7891354350520;TOALHA BANHO LEPPER CRUZEIRO 61829;2;55,02
7891354355815;TOALHA BANHO LEPPER DOCE GELATO 61863;3;31,81
7891354359028;TOALHA BANHO LEPPER ESTAMPADA STITCH ;5;54,6
7891354376919;TOALHA BANHO LEPPER ESTAMPADO AVENGES;7;54,6
7891354376179;TOALHA BANHO LEPPER ESTAMPADO MOANA;5;54,6
7891354376896;TOALHA BANHO LEPPER ESTAMPADO SPIDER MAN;3;54,6
7891354349760;TOALHA BANHO LEPPER FELPUDA 61776;3;48,59
7891354376957;TOALHA BANHO LEPPER FELPUDA 7108;10;33,41
7891354373468;TOALHA BANHO LEPPER FELPUDA STITCH;3;42,91
7891354226344;TOALHA BANHO LEPPER ITACARE 61565;2;31,5
7891354361052;TOALHA BANHO LEPPER MIAU 61909;3;31,81
7891354350797;TOALHA BANHO LEPPER PALMEIRAS 61831;3;55,02
7898670718515;TOALHA BANHO MAFRATEX BIG;8;34,2
7898670712391;TOALHA BANHO MAFRATEX CRIATIVA;9;26,45
7898670717945;TOALHA BANHO MAFRATEX GIGANTE ;4;38,04
SEM GTIN;TOALHA BANHO MAFRATEX HORTENCIA;1;32,87
7898670718508;TOALHA BANHO MAFRATEX KARICIA ;94;20,34
7898670716320;TOALHA BANHO MAFRATEX MUNIQUE;2;37,54
7898670718386;TOALHA BANHO MAFRATEX PREMIUM DUBAI;2;59,66
7892949538903;TOALHA BANHO SANTISTA ENXUTA;1;13,21
7892949921149;TOALHA BANHO SANTISTA JACQUARD 6005 7775;5;33,37
7892949908225;TOALHA BANHO SANTISTA JACQUARD GIGANTE  ;2;37,42
7892949921194;TOALHA BANHO SANTISTA JACQUARD SP50;4;46,74
7892949432485;TOALHA BANHO SANTISTA PINTA E BORDA ;2;23,45
7892949313661;TOALHA BANHO SANTISTA PRATA 6331, 7376;2;33,37
7892949603090;TOALHA BANHO SANTISTA TINGIDA ROYAL ;14;22,53
7891228028296;TOALHA BANHO TEKA ALICE ;6;25,53
7891228049741;TOALHA BANHO TEKA COMFORT 150/090;12;50,24
7891228013322;TOALHA BANHO TEKA CRIATIVA BORDAR;1;31,99
7891228061880;TOALHA BANHO TEKA DRY 70/130;18;27,1
7891228061927;TOALHA BANHO TEKA DRY 90/150;2;42,77
7891228704497;TOALHA BANHO TEKA DUOMO;4;57,48
7891228546141;TOALHA BANHO TEKA ESCALA 19900;19;20
7891228029491;TOALHA BANHO TEKA ESTAMPADA ;11;30,5
7891228040229;TOALHA BANHO TEKA LUMIERE 67/140;11;49,38
7891228038295;TOALHA BANHO TEKA P/ BORDAR CRISTINE;4;27,08
7891228051195;TOALHA BANHO TEKA SOLARE;5;45,85
7908131405394;TOALHA DE BOCA C/ 2 BERCINHO 10007;1;4,71
7896549085867;TOALHA DE BOCA C/ 3 BABY JOY 22000;1;10,86
7896549027447;TOALHA DE BOCA C/ 3 PINTE BORDE 006;2;11,89
7891497269789;TOALHA DE BOCA DOHLER 10616;16;8,09
7891497863482;TOALHA DE BOCA DOHLER 9246;1;3,32
7891354198955;TOALHA DE MAO LEPPER 40523 40554 40556;5;3,95
7892949432539;TOALHA DE MAO SANTISTA 3134 1028;3;4,86
7892949438395;TOALHA FITNESS SANTISTA 6367;7;8,04
7908131421554;TOALHA INF. BANHO BABY JOY C/ CPZ 76004;3;56,31
7896549085416;TOALHA INF. BANHO BAMBI C/ CPZ 76003,201;6;47,22
7908131406742;TOALHA INF. BANHO BAMBY C/ CPZ EST. 014;3;26,57
7908131457928;TOALHA INF. BANHO BUBLIM C/ CPZ 76013;24;45,87
7908131427617;TOALHA INF. BANHO BUBLIM C/ CPZ 76015;7;29,83
7908131457973;TOALHA INF. BANHO BUBLIM C/ CPZ 76086;7;45,86
7891354352258;TOALHA INF. BANHO LEPPER CAPUZ 38201;1;47,14
7891354373253;TOALHA INF. BANHO LEPPER DINOSSAURO;8;38,71
7891354335022;TOALHA INF. BANHO LEPPER FANTASIA 61586;9;23,25
7891354373109;TOALHA INF. BANHO LEPPER SEREIA ;2;31,81
7891354341276;TOALHA INF. BANHO LEPPER SONHO EN. 61726;19;28,22
7891354357895;TOALHA INF. BANHO LEPPER SPIDER MAN;2;52
7891354368945;TOALHA INF. BANHO LEPPER TRANSFER MINNIE;9;41,9
7891354368976;TOALHA INF. BANHO LEPPER TRANSFER STICH ;1;41,9
7898670719703;TOALHA INF. BANHO MAFRATEX VIENA;42;26,42
7896700848584;TOALHA INF. BANHO PAPI CAPUZ 1845;6;28,86
7891228036178;TOALHA INF. BANHO TEKA CAPUZ EST. KIDS;12;40,93
7891228636286;TOALHA INF. BANHO TEKA CAPUZ KIDS360;8;52,8
7900033052294;TOALHA INF. DOHLER PERSONAGENS ;2;33,8
7898670718119;TOALHA INF. LAVABO MAFRATEX;24;5,65
7892949501273;TOALHA INF. PRAIA SANTISTA 26396;4;49,34
7891354219810;TOALHA MESA 100/100 LEPPER DUDA 36587;1;19,17
7891497608427;TOALHA MESA 140/140 DOHLER 13703;1;53,48
7891497313390;TOALHA MESA 140/140 DOHLER 18258;1;47,25
7893960000059;TOALHA MESA 140/140 ENCANTO;7;17,38
7891354361540;TOALHA MESA 140/140 LEPPER 36802, 36879;4;39,76
7891354219537;TOALHA MESA 140/140 LEPPER CAROL;1;36,85
7891354224074;TOALHA MESA 140/140 LEPPER NATAL 36637;1;32,32
7891354348381;TOALHA MESA 140/140 LEPPER NATAL 36763;3;31,52
7891354345342;TOALHA MESA 140/140 LEPPER POP;6;29,95
7891354361434;TOALHA MESA 140/140 LEPPER POP ESTAMP.;2;37,86
7891354359868;TOALHA MESA 140/140 LEPPER POP QUADRADA;3;41,91
7891354336890;TOALHA MESA 140/140 LEPPER PRATICA 36719;3;56,37
7892949611682;TOALHA MESA 140/140 SANTISTA ROYAL;1;21,63
7891228194427;TOALHA MESA 140/140 TEKA;13;26,64
7891354361557;TOALHA MESA 140/210 LEPPER POP RETANG.;4;57,43
7892949611712;TOALHA MESA 140/210 SANTISTA ROYAL;1;32,41
7891228194434;TOALHA MESA 140/210 TEKA;8;36,01
7893960000073;TOALHA MESA 140/220 ENCANTO;3;25,07
7891354336906;TOALHA MESA 140/220 LEPPER PRATICA 36720;1;77,25
7891354348404;TOALHA MESA 140/250 LEPPER NATAL 36762;2;62,91
7891354382583;TOALHA MESA 150/150 LEPPER 36905;2;63,44
7891354382590;TOALHA MESA 150/220 LEPPER 36906;2;86,41
7891228505582;TOALHA MESA 150/260 TEKA CHAMPANHE;1;87,29
7891354382606;TOALHA MESA 150/270 LEPPER 36907;2;104,09
7891354223961;TOALHA MESA 155 LEPPER NATAL 36626;1;56,52
7891354224050;TOALHA MESA 75/75 LEPPER NATAL 36769;10;14,81
7891497936513;TOALHA MESA RED. 1,60 DOHLER EDITE;1;63,51
7900033047382;TOALHA MESA RED. 1,60 DOHLER REQUINTE;3;72,45
7892949120085;TOALHA P/ PES ARTEX 0001, 6466, 9135;6;38,2
7892023338320;TOALHA P/ PES ATLANTICA 00008;11;22,07
7892023320486;TOALHA P/ PES ATLANTICA 00070;24;23,78
SEM GTIN;TOALHA P/ PES MAFRATEX ;8;12,98
7892949505646;TOALHA P/ PES SANTISTA;2;29,64
7891228725911;TOALHA P/ PES TEKA DUOMO;5;37,35
7891228523333;TOALHA P/ PES TEKA PEZINHO3090;4;16,59
7908131434783;TOALHA PRAIA INCOMFRAL 74009;3;47,46
7891354239641;TOALHA PRAIA LEPPER MANTRA 61681;1;90,61
7891497267129;TOALHA R/N DOHLER CAPUZ 10614;8;33,6
7891354195695;TOALHA R/N LEPPER CAPUZ 38189, 38190;1;26,51
7892949684211;TOALHA ROSTO ARTEX  LE BAIN MAYRA 7506  ;2;17,25
7892949267278;TOALHA ROSTO ARTEX COMFORT 8165, 9127;1;14,85
7892949719128;TOALHA ROSTO ARTEX JACQUARD 4881, 3367;2;24,12
7892949959241;TOALHA ROSTO ARTEX TOTAL MIX 3045, 5115;1;19,53
7892949962852;TOALHA ROSTO ARTEX TOTAL MIX 6526, 7506;2;19,53
7892023323838;TOALHA ROSTO ATLANTICA 00325;26;18,53
7892023335671;TOALHA ROSTO ATLANTICA 00884;23;19,89
7892023319817;TOALHA ROSTO ATLANTICA AURA 335;5;21,93
7892023339778;TOALHA ROSTO ATLANTICA SIENA 336;25;15,13
7892023328451;TOALHA ROSTO ATLANTICA SKY 320;7;10,03
7892023335855;TOALHA ROSTO ATLANTICA VALENCIA 885;4;13,43
7891497638523;TOALHA ROSTO DOHLER 14657;9;18,8
7891497893618;TOALHA ROSTO DOHLER PRIORI 1657;18;13,53
7900033043254;TOALHA ROSTO DOHLER PROVENCIA ;2;64,55
7891354195060;TOALHA ROSTO LEEPER MAIA 4053;6;15,79
7891354360871;TOALHA ROSTO LEPPER CANTIGA FLORAL 40643;3;17,33
7891354367825;TOALHA ROSTO LEPPER CORTESIA 40648;1;12,68
7898670719062;TOALHA ROSTO MAFRATEX CRIATIVA ;14;9,52
7898670716771;TOALHA ROSTO MAFRATEX HORTENCIA ;5;13,13
7898670719000;TOALHA ROSTO MAFRATEX KARICIA ;14;8,76
7898670719093;TOALHA ROSTO MAFRATEX PREMIUM DUBAI;3;18,82
7892949917425;TOALHA ROSTO SANTISTA JACQUARD P/ BORDA;9;22,68
7892949592042;TOALHA ROSTO SANTISTA ROYAL ;5;22,53
7891228018358;TOALHA ROSTO TEKA COMFORT;10;12,71
7891228719057;TOALHA ROSTO TEKA CRISTINE ;1;10,76
7891228704442;TOALHA ROSTO TEKA DUOMO;1;25,1
7891228701090;TOALHA ROSTO TEKA LUMIERE;6;26,04
7891228040106;TOALHA ROSTO TEKA LUMIERE;40;22,08
7891228372382;TOALHA ROSTO TEKA P/ BORDAR CRIATIVA;3;12,61
7891228051126;TOALHA ROSTO TEKA SOLARE;32;20,25
7891228013438;TOALHA VISITA TEKA CRIATIVA BORDAR;15;6,89
7891228785861;TOALHA VISITA TEKA CRIATIVA VELOUR;16;8,36
7908131419179;TOALHAO C/CAPUZ FISHER PRICE 76043;1;101,96
7898664632261;TOOL KIDS CALESITA 886;3;58,18
;TOOTS BANHEIRINHA 5580;4;28,96
7909206696501;TOP 045;1;37,31
7909206696860;TOP 054;3;27,9
7900066257284;TOP 1090;2;88,39
7900066441850;TOP 1105;1;96,44
7909593060381;TOP 57471;2;40,79
7908055435989;TOP DELRIO V4195;8;64,85
7908055436078;TOP DELRIO V4196;5;39,1
7908055464736;TOP DELRIO VF4102;6;39,8
7908055464590;TOP DELRIO VF4107;9;37,69
7898469992508;TOP DOCE TRAMA 103638;2;63,13
7898469991556;TOP DOCE TRAMA 103750;4;55,09
7900096026522;TOP DOCE TRAMA 103986;11;51,7
7900096058141;TOP DOCE TRAMA 104422;1;125,15
7900096183720;TOP DOCE TRAMA 105161;1;150,21
;TOP ELITE 119237, 119169;8;107,06
7892888944094;TOP ELITE 119335;5;51,72
7892888072360;TOP ELITE 119469;14;85,17
7892888991777;TOP ELITE 119924;2;109,65
7892888447946;TOP ELITE 129086;4;105,21
7892888495909;TOP ELITE 129116;4;72,18
7892888707729;TOP ELITE 129174;1;87,91
7892888710767;TOP ELITE 129178;5;86,33
7892888788308;TOP ELITE 129206;2;78,47
7892888414481;TOP ELITE 129278;4;74,14
7892888868130;TOP ELITE 129384;5;70
7892888874810;TOP ELITE 129389;16;122,57
5892088985486;TOP ELITE 129405;16;80,6
7892888991753;TOP ELITE 129414;1;109,65
7892888176969;TOP ELITE 129449;7;114,51
7892888355654;TOP ELITE 129477;9;106,44
7892888351885;TOP ELITE EG1-EG3 129476;3;119,87
7892888351939;TOP ELITE P-GG 129476;16;97,21
SEM GTIN;TOP I. SEDUCAO 341;2;26,56
7909392797730;TOP INF. LUPO 18700;10;32
7891290007977;TOP INF. SELENE 30075;26;24,35
7891290008097;TOP INF. SELENE 30076;29;26,99
7891290008301;TOP INF. SELENE 30085;24;29,51
7891290008400;TOP INF. SELENE 30086;27;32,08
7900096051906;TOP J. DOCE TRAMA 104308;1;135,82
7900096147913;TOP J. DOCE TRAMA 105011;2;152,83
7909888531251;TOP J. OPOSICAO 67843;2;140,62
